,Index Name,Index - 9,Index - 8,Index - 7,Index - 6,Index - 5,Index - 4,Index - 3,Index - 2,Index - 1,Index - 0,index ecb,index fed,Index + 1
3237,CVIX Index,0.004932192489318865,0.04920008424075917,-0.005872007477222496,0.011709735672908117,-0.022367030146896116,0.0011897681355885759,-0.053736981182732624,0.002506266976059379,-0.0012523483164659233,0.00873367996875496,465,212,0.0123458358222992
3238,EURUSD Curncy,0.002601839015544005,0.0063944529674145045,0.002739506990885099,-0.003304455958738073,0.006036478549967417,-0.0019277114403326856,0.005692082550906669,-0.0077040746987933895,-0.010446707955234946,-0.004487422371342975,1325,459,0.0018790087632959696
3239,SPX Index,0.00019694597971309236,0.005627103422306767,0.0033974659565911836,0.0,0.004418279226813482,0.0015063419833829528,6.689791044678373e-06,0.005430698720871874,-0.001851396068166089,0.005093062252180758,"1660,20",79,-0.00390724133204845
3240,EURUSD Curncy,-0.0020188432159704006,-0.012813300283948614,0.0022491064175034214,-0.0046400629139770055,-0.01204129180664576,0.010946376211049103,-0.0032232651436380766,0.012017077564555723,-0.003535494572032283,0.006787970674105415,782,300,-0.0006090340232239311
3241,VIX Index,-0.032514074854884445,0.03911113011662559,-0.022161571802852276,-0.012401511815869348,0.015757219662841493,0.0,-0.01859732381558965,0.060691540543665656,0.17578704846857995,0.20401245421633707,1643,662,-0.07211013815354095
3242,CVIX Index,0.07187333435230547,0.003350086885281822,-0.05264373348542195,-0.024986427782730303,-0.006042314455962927,0.027497249457222317,0.014051753455650129,-0.004662013105811269,-0.03084467535109825,0.03434322119361166,"1660,20",79,-0.015249562378031989
3243,V2X Index,-0.12075449998143695,0.03788060191195797,-0.07373350956415203,0.023929184523774794,-0.09307139991607549,-0.00899527535310174,-0.004828190506916741,-0.021706764085680064,-0.0023736316963143267,-0.0467196076995986,1139,336,-0.01242351569763489
3244,SRVIX Index,-0.00487775340197949,0.005875384111981852,-0.008009052947806516,-0.0031460417315738454,-0.0224327530743631,0.005911853743089779,-0.004237566533760173,-0.0009011909203406887,0.00038632413074601857,-0.0006439564907960715,1418,325,-0.0027091547241377967
3245,SPX Index,0.005023279382596613,-0.003077884826784505,-0.006566472549267566,0.0036394434933182396,0.0008815118498075591,-0.005980449610726524,-0.0007103865355535532,0.007456519556098051,0.0012948221428841222,0.004879237575788231,1107,255,-0.00047740293713882664
3246,MOVE Index,0.03319081959174763,0.01703618715256816,-0.05914767250269559,-0.04959694113937152,0.0018814680997052413,0.06723694478468634,-0.017730960971231724,0.0,-0.04015137864623419,-0.0018639334380625705,1031,79,0.031223840451532592
3247,SRVIX Index,-0.0042099212936967945,-0.0026219971321630453,-0.002044094740065283,0.006555490007148279,0.0,0.0,-0.0017439330099264794,-0.007152793068120111,0.0027796082558975144,-0.005420067469339429,1216,105,0.0
3248,VIX Index,-0.01470614738969589,0.0,-0.08432139554242069,-0.007414931175862005,-0.029524973314425385,-0.009804000096620857,-0.014174581760093563,-0.012208410159392002,-0.0036192583843130954,0.04467244005159232,"433,777",193,-0.04539786627129061
3249,V2X Index,-0.09456801722024144,0.050244664893436486,0.0,0.0,0.0,0.03733452409122906,0.14333734937703957,0.0,0.0,-0.09630244537698252,1216,105,0.09658904402619894
3250,VIX Index,0.0,0.07839970765600812,0.0007044734352636972,-0.04096871889877374,-0.011808255286168468,0.01327453120869615,0.028882874148786097,0.002132954950141208,0.039002157803269544,0.15121898614143126,36,488,0.20811635023923136
3251,V2X Index,-0.07156080973476886,-0.03301037150937436,-0.05328598484409364,-0.08753552216225247,-0.018970192409305753,0.05252927123954798,0.0010546414287837536,-0.03160800714553291,0.00602920671735685,0.08906268013696339,143,566,-0.06913371521911449
3252,SPX Index,0.0036982437735080254,0.0038665151329828618,0.002156526696299288,0.001245978332918618,0.0056308733972807445,-0.0010742150246922932,-0.001806025547531398,0.002319754070958524,0.0018018446358105678,-0.0016881541443298786,"1051,396","176,526",0.0008777258062382387
3253,VIX Index,-0.005261911208030767,-0.005289745443429528,0.12875869061820255,-0.04864180722234579,0.003997340432620344,0.030986550684342085,0.05232413375381029,-0.0797708577330285,-0.04332807676353667,-0.052070446165541906,643,734,-0.10817193619475507
3254,EURUSD Curncy,-0.002695419421672382,0.001348617871293617,-0.009206672125903148,-0.0006349494521453447,0.00027217056189783595,0.0015409021856972183,-0.009738415984192561,-0.0054106234980597495,-0.0015644414914882804,-0.0004605960193816011,"78,806","99,625",0.008532553257848602
3255,SX5E Index,0.009663977208316687,-0.015189448417656237,-0.009652054695134638,0.002080849539741081,0.01127042903787423,-0.008034399267548231,-0.003236029770325999,-0.01257966622344231,0.015238162047597648,0.009160157690849324,651,4,-0.010870138116746197
3256,SX5E Index,0.0019906242104585914,-0.0032485890561453346,0.0023868413175520686,-0.0005129676956716622,-0.0002746151590944379,0.000477060870363033,0.00041585575395153285,0.003287483140448799,-0.004865879689976538,0.0008352793606931641,1112,275,0.0010479682021919956
3257,VIX Index,0.30097208837241274,0.008866133673830934,-0.014270917127957361,-0.1571003604509711,-0.010253657800578075,0.10212408629414016,-0.11079668226627204,-0.0976168561203532,0.018720816799217666,-0.03937882841963969,1511,60,0.0063051911283147355
3258,SPX Index,0.0048882395353624375,0.016532445635784043,0.008044566700138311,0.0,0.0008082535817797165,-0.014317517770510158,0.0014349244050526622,-0.006875164940154832,0.0,-0.014543116598507488,643,734,0.0
3259,CVIX Index,-0.05179604155223183,0.031119908713804545,0.01931094491308727,0.0216224640131657,0.054629967486590214,-0.0076239251106597905,0.0,0.0,0.02519024882855847,0.0,534,534,0.0
3260,SPX Index,0.002759018658343493,-0.003927045645713889,0.006848107497875233,-0.003575055742610189,0.0028430935856427197,0.0019185981834688448,0.004064426332368143,0.005565861774648795,-0.0008327422880682889,0.003248047618049199,1000,412,-0.0030274515138035696
3261,V2X Index,0.039074152883964874,-0.014677505024585535,-0.06311412858585363,0.04120610918497558,-0.015142299205228582,0.11721872321095939,0.07762697958091325,0.043219075767742865,-2.4010756820569412e-05,-0.07844458296360468,467,38,-0.01698525904127468
3262,SRVIX Index,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1015,690",403,0.0
3263,EURUSDV1M Curncy,0.12533596894746557,0.008032171697264445,0.09738594598816919,-0.12490397488206151,0.058185786059175904,-0.011705819283897245,-0.012979866203838952,0.04877663978157942,0.11244920752477938,-0.01706526055418678,1289,520,0.05384719784336456
3264,V2X Index,-0.0065759505341045354,-0.04732278551932456,-0.022878618834053288,-0.0024715090331146605,-0.07544439893671351,0.05727418502989812,-0.008852068363512267,-0.0039101583468745815,-0.009993221515162354,0.015034699749319813,415,613,0.02776401276176399
3265,SRVIX Index,0.0010950904543918227,-0.003166872317865277,-0.005382275990119645,-0.0031941059097055913,0.0,0.0008609557139651614,0.0015969538434719155,0.0008588430685563253,-0.08467281981521957,-0.0012020034836206506,495,668,0.004001072288802199
3266,SPX Index,-0.02405553631565649,-0.012801900619249018,-0.0013825797185571531,0.008375844448657688,0.0031093741076926307,-0.031078360927761395,0.0023040711704158667,0.006503218839248426,0.02121757609628183,-0.0014789363055838223,318,376,0.00902434447413647
3267,EURUSDV1M Curncy,-0.016000341346441127,0.0053619431413853835,0.03158157205029899,-0.03694351519168437,0.0725706928348353,-0.040821994520255034,8.332986130388242e-05,0.0799593778122325,-0.014528100562909652,-0.009804000096620857,1199,12,0.019512814223581643
3268,EURUSD Curncy,0.008918990729690449,-0.0014965861927191682,-0.004785371552806263,0.006655754591294451,0.002239851613053595,0.002792777834576307,-0.0017678534494906528,-0.004760802457618188,0.0011222296137099186,-0.0005609573819500835,65,464,0.008474232395431769
3269,EURUSD Curncy,0.0014127621845886063,-0.003929278139889469,-0.0016549119187346528,0.014252394738138774,0.011518816240464136,-0.0006920149443822021,0.005599247610506064,-0.001837391421835366,0.0016844043489446237,0.004274815670142762,"33,1348",597,0.01796681530108868
3270,SX5E Index,0.006928524512106904,-0.0034219436378730705,-0.007112718579822541,-0.0015035860819878621,0.004229049481965674,0.0062070563413207935,-0.011814971058200285,0.003920126904420229,-0.003017587039737535,-0.006133539951637346,1710,668,0.005211247920213324
3271,CVIX Index,-0.00606062461169099,-0.020471543980187246,0.027538711203279664,-0.017250554613791103,0.04698515355667032,0.0,-0.03781545099681782,0.03390155167568132,0.007812539736793855,-0.016675226994639303,93,290,-0.014947961435872958
3272,V2X Index,-0.022985884291985226,0.003198882812780912,0.021768329616790982,0.014014815756097754,-0.03699150096043091,0.11960012723677238,0.0070111368764895765,-0.01858449700234477,-0.022547355802478908,0.10341014952934424,1119,457,-0.04238289632081216
3273,SRVIX Index,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346,207,0.0
3274,EURUSDV1M Curncy,0.0028703575758930455,-0.009278582004661917,-0.0045103169244340435,-0.08416809269516534,0.017064666227569525,0.028592825993843274,-0.006396251397859043,-0.02496282808887451,-0.0518766398904571,-0.008055700832216628,495,668,0.010241494052196876
3275,SRVIX Index,-0.001171234615033434,0.0068905382120609815,-0.0034977300437546432,-0.009033909036564758,-0.00023573786059216673,-0.004371204313845745,-0.002845626772015386,-0.0036876268518035715,0.0026184256807439965,-0.003930214074685523,176,147,0.0009541985456822388
3276,MOVE Index,0.0041857728100422875,0.029241492204727493,-0.01968744913558318,-0.022069155249309524,-0.004607441833070602,-0.012523569331087003,0.010587304720758528,-0.011987682063613114,-0.00211299043367541,0.0022622249288275498,"1168,1137",668,-9.690298081155291e-05
3277,VIX Index,-0.01803631351450319,-0.050099922051495493,0.13879275670025182,0.03541383067914161,-0.07853903071737278,-0.014395642075089476,-0.14122507119197003,-0.07631554953849351,0.008375759405010008,-0.07225363969695664,"1614,634",316,0.08938341472181177
3278,CVIX Index,-0.007547205635383136,0.019293202934679066,0.006349227678658753,0.24484724129807045,0.030095805376280538,-0.10375923429085221,-0.014324327288153693,-0.0045187605133265585,-0.0027210901143606137,0.05992982474938868,1325,138,0.0
3279,MOVE Index,0.0,-0.030930300691358603,-0.008764297993588244,-0.021353124470569362,-0.010850016024065212,-0.005469475804535939,-0.018450707913116204,0.0037174764001322025,0.0,-0.0037174764001322025,1601,75,-0.0037313476128582046
3280,SRVIX Index,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1452,1465","725,89",0.0
3281,MOVE Index,0.02426459917968593,0.027320926930460843,-0.005689568212098095,0.04280137033287623,0.0074648010420226285,0.014977666733461348,-0.07465013533150522,-0.003697795837027229,-0.0361107537465406,-0.031039901134581882,755,255,-0.00986371645345585
3282,SRVIX Index,-0.0022662899218257593,-0.002555730483833507,-0.005274048288031352,-0.0010009295180406497,0.0005720823954655785,0.009675658865010206,0.0007077642025228315,0.001131381820584032,0.006480721470686568,-0.0014052840986069626,622,162,-0.003804160980793725
3283,SRVIX Index,-0.002626306022671443,0.00013839872695253774,0.0031778955932919573,-0.0020713947888344464,0.004689017004018581,-0.008983544626699036,0.009396227760694487,-0.0051017001380140314,0.0051017001380140314,0.0026097123526467314,"645,647",475,-0.0009606807847886145
3284,SX5E Index,0.01215693419287689,-0.00960915412986374,-0.02814118890417383,0.008638164931557668,0.0016900406443536298,-0.01818796047650828,-0.0093849347675512,-0.0035631361765631198,-0.01688817804281939,0.0022771979615967552,"1726,131",20,0.000890102420537886
3285,MOVE Index,-0.03333642026759165,-0.047992874910534056,-0.03947179069571405,-0.0021786500992222457,-0.017602214648127834,0.03704127168034965,0.003203419717537237,-0.02155255838573389,-0.02425697764556034,0.014404681202548453,1494,306,-0.038121207819863834
3286,SX5E Index,-0.005950192778515273,-0.0007861218043707652,0.004822322843999416,0.000718931179715554,0.0045011871257045755,0.002126037544014636,0.003279275688820249,0.00044240249184390734,0.0036840584759776362,0.003002817767519872,82,95,0.010207304557802388
3287,EURUSDV1M Curncy,-0.0036809857514272792,-0.06474341817752594,-0.008891874821999046,-0.030906054068565725,0.012881534052867627,-0.03705398171364971,0.00418556592917918,0.025430923758405166,-0.008861680349953716,0.005122087346665305,1014,19,-0.07936174067412005
3288,V2X Index,-0.06224313381397195,-0.05001662690796449,0.04245087104454459,-0.04750549176483698,0.004882993128072499,0.058384148637307565,-0.06728392944938655,0.019824991314606244,0.07089880447349106,0.01813176059987498,858,649,-0.06372300232339612
3289,SPX Index,0.017614157916988837,0.016889216752452363,0.013473821400287633,0.0019467806929593934,0.0,-0.0068710755834286985,0.005338719739026665,-0.0008719206389979917,0.015138185866623743,0.003402814586803693,"941,856",268,0.006984851096364153
3290,SRVIX Index,0.0008344923989129782,0.002776622636316617,-0.0040286225216368265,0.0025024342267849775,0.0009714801957576569,-0.0031955567311143795,-0.003485052666523991,-0.003917732728901946,-0.0019646371741650626,-0.006199822592434678,446,262,0.0012712763912858804
3291,SX5E Index,-0.004586876734089529,-0.006532311077872777,-0.0021196444199791387,0.019269529188202128,-0.012502421940787656,0.011266248947594981,0.018634803504629538,0.006019359007568781,0.007045481461348757,0.0006412979830088261,1479,"545,665",0.0
3292,CVIX Index,0.00791435986409228,-0.03189310702060588,-0.01876698587037451,-0.009504620755413917,-0.010522228236112596,0.018542216332160688,-0.01476550436814561,-0.005717286744643335,0.00034924083065446254,0.0003150638881952439,1652,111,-0.004454160307011179
3293,EURUSD Curncy,-0.006243150636478595,0.00017639795424112537,-0.004773700720203611,0.0052145595202726935,0.0025531554125357014,-0.00493610521850299,0.0032640847647299742,-0.000969291171628861,0.0006169303505061119,0.0032546099010563045,122,189,-0.0007028024535964961
3294,EURUSDV1M Curncy,0.0076018465625438125,0.009689650547517248,0.00605307171307734,-0.09254510306652075,0.06483053457226395,0.019516340434791335,0.07113802783333956,-0.04954044556013604,-0.00808866727650015,0.024072329307793572,"1726,131",294,-0.041885411638015846
3295,VIX Index,-0.007992050531338002,0.10465816274679884,0.008097210232619112,0.006252811797187174,0.006213956967942913,-0.1424203400417685,0.06899287148695121,-0.03095024604110108,0.0019627091678486863,-0.026827242233144144,1507,493,-0.08290009259102238
3296,MOVE Index,0.0017691158626949033,0.0011958653974435407,0.05689756593724393,-0.011139631314121878,-0.032772358686051106,-0.03389542177301319,-0.018309666710115913,0.0,-0.014657706313942143,-0.01672031623801118,"1766,393","362,528",-0.009027434632314701
3297,SRVIX Index,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,963,537,0.0
3298,EURUSD Curncy,0.003809528416667596,-0.0036655088297549154,-0.0015132411462671636,0.005895904338371005,0.00749923165990779,-0.005493931267236629,0.0008581849915241802,-0.01273352696654767,0.010729948478764961,-0.001648804990183772,"1158,538,1369","282,63",0.0011472825007177723
3299,MOVE Index,-0.05031804834748588,0.024916351264534953,-0.020339684237122846,0.05226314356646089,-0.005431843882361953,-0.01758287055786667,0.04339075451373908,0.0,0.006349227678659197,0.003159560290368013,1139,336,-0.010570922960010165
3300,CVIX Index,-0.005167970158442614,-0.010416760858255714,0.007822725681209342,-0.011757156986043515,-0.030689533261213597,0.012121360532344916,0.01856817272886868,-0.0026315804660561604,-0.001318391753258208,-0.02268276034628469,495,668,-0.0013504390978713587
3301,SRVIX Index,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488,164,0.0
3302,SRVIX Index,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680,245,0.0
3303,EURUSD Curncy,-0.0025912537396184238,-0.0017013659801378839,0.0008958165966801573,-0.0007165890668516944,-0.00026885334212237155,0.0022382389934110375,0.0018762569721326727,-0.0010717157406962136,-0.002325998543768859,-0.002780395530805266,1195,"435,478",0.00017961383074778514
3304,EURUSDV1M Curncy,0.0018001805041478747,-0.03943656378548255,-0.009398565423639038,0.03464621191954098,-0.02962265347427495,-0.020247449045899923,-0.03877338592596047,0.004640379556501983,0.03764234160287527,0.003814372075471084,1186,237,0.009472757919962493
3305,SX5E Index,0.032470819400566064,0.0071048896836618525,-0.0021323922261213824,0.0031675129492843013,0.015852636165817557,0.00944134670265484,0.0029137910835235203,-0.0033593926848780598,-0.007509534007287044,0.0011764876952256031,114,469,0.002923997399777889
3306,VIX Index,0.06066504954177443,0.10665334066013132,-0.12955260753475928,0.21637016729343062,0.1241592527956592,0.14848494229158105,-0.07804929540772587,0.14134414578003973,-0.040821994520255256,-0.13625618995070754,"1514,1385,867",205,-0.16904042920205553
3307,EURUSD Curncy,-0.006053610581472496,-0.003667759177219884,0.007055175502428734,0.011854349716820534,0.0007032967322857242,0.006307511056330872,-0.008771216658000042,-0.01813544236571589,-0.0044054915037770315,0.0031487588428607827,411,658,-0.010837277563763306
3308,EURUSDV1M Curncy,0.007634790483260101,0.03673699661334329,-0.005292573365768938,-0.06014566813683597,-0.002821760768693782,0.005635581602894124,-0.03591677971736695,-0.04399585003931383,-0.05348496868768904,0.014521239758343185,1176,422,-0.014521239758343185
3309,CVIX Index,0.040546094394350085,-0.030937235287713305,0.028284713838582,-0.07727981703936959,0.0324658012495771,0.023336680179235625,0.0,-0.013661414655817383,0.0716486723061669,-0.002564103968937914,107,20,-0.010322672307418568
3310,MOVE Index,-0.02748504381849859,0.028259337314403332,0.013835731852649857,-0.006893937682691309,-0.028061077350884922,-0.06027883180632099,-0.03329372809946296,-0.02995818754079238,-0.02628153078208406,0.01368010390408081,"1193,556",347,0.050341754860850685
3311,EURUSDV1M Curncy,0.04656221952187689,-0.007412932389125437,-0.012880214010197566,-0.04438324736385679,0.0006301197435965022,-0.003154576748515492,0.003154576748515492,0.0012590495840107963,-0.003466207976486224,-0.07061756721395351,913,458,0.051818224338390895
3312,MOVE Index,0.006932436775644035,0.047226313486503635,-0.06758177059428849,0.012262927394609768,-0.09299133818557603,-0.03896596853338341,0.049735790717439166,0.0,0.027960814997642913,-0.024815169119723812,1237,32,0.016817587273306955
3313,V2X Index,-0.022339254097544003,-0.009444007676005395,0.0033489187277950805,0.25121692017697894,0.09520965811719861,0.026041108063640017,0.014096865581777696,0.07169322996072092,-0.06844169048667803,-0.04687297790773304,1379,257,-0.06795669334798893
3314,SX5E Index,0.005475692342880478,0.012450840371689864,0.011343480710007015,0.000332923971855692,0.006579810614860904,-0.020781704375332666,0.004877811433937396,-0.022261311227927294,-0.006258703841204749,0.014615441712702903,"152,932",338,0.003173155977677311
3315,EURUSDV1M Curncy,-0.021858793812499222,-0.005540180375615211,0.024692612590371255,-0.010899290458035615,0.024358443832040333,0.0,0.0,0.03674954220874138,-0.00516797015844217,-0.010416760858255714,643,23,0.007822725681208897
3316,V2X Index,0.03001984441431116,0.09418585202141516,-0.11763764523479336,-0.060791791818597396,0.048622939807258625,0.14926044930169224,-0.010542986455516434,0.0,0.0,0.18142294215735655,956,374,-0.03946417535652058
3317,VIX Index,0.0022164767108923122,-0.00964041578217456,0.01111534230324196,-0.08533796048747044,0.0,-0.0024106078366874506,0.0024106078366874506,0.018290768366989063,0.015637535224799937,0.051409656895681444,1031,79,-0.019345841439757372
3318,CVIX Index,-0.02378704820282751,0.02574399598978827,-0.0029368596733099217,-0.013820555618631936,-0.017043019036972584,0.0050428750338618045,0.0020100509280243095,0.06133308801680837,-0.005681833467431119,-0.010501289820663118,780,355,-0.02625333083742465
3319,SRVIX Index,-0.00011850447368288997,0.00011850447368288997,-0.0017790433441557951,0.0008306141088647578,-0.002493914955682186,0.0005943536579122721,0.002255327681599084,0.007559686368251661,-0.00011768167121584128,0.0,653,594,-0.00011769552182094856
3320,V2X Index,0.021673528190110147,-0.09637911224670237,-0.043243184119893474,0.17908186055834552,0.07266298829653062,-0.08639698478238467,-0.04978872629861497,-0.09986025068048932,0.015821733981149055,0.059857868150452465,320,"25,544",-0.06399788817472407
3321,VIX Index,-0.008708327891784329,-0.007315321576373268,-0.02002291587510774,-0.008273834337396035,0.003016593539425294,0.04922036421908693,-0.053748673843834194,0.06302451630635586,-0.008559253395669764,-0.013703784593662949,114,469,0.10011803969297617
3322,SX5E Index,-0.001982541710962238,0.003994159561059973,0.010327746999580611,0.0008553063791225668,0.001128406946270033,-0.018308698131926704,-0.009677059073489147,-0.009568548566043944,-0.001961366132115394,0.012096235388187715,467,38,0.00935968327332759
3323,EURUSDV1M Curncy,0.009804000096620857,0.033576295533604084,0.06394872460027368,0.0,-0.03603993648319692,0.009132483563272453,-0.03704127168034921,0.0,-0.019048194970694432,0.0,985,171,0.019048194970694432
3324,CVIX Index,-0.014109425224232197,0.008535731112341072,0.02208191932465997,-0.009590580599517118,-0.029411276676793108,-0.03579580784339065,-0.03198073991727002,0.008889989064726933,0.047179049024267616,-0.013444553592569353,1203,530,-0.001703621633411867
3325,EURUSD Curncy,-0.006684197720160823,-0.0031987232391919584,0.0047942560866490735,-0.004233740397553337,-0.007553270141104573,0.004586979434416133,-0.002250623890286324,0.0029729643045349474,-0.0020077909005648265,0.0020880187476935708,883,"449,549",0.004801929995407295
3326,V2X Index,-0.02683401076530867,-0.061367592839280505,0.011843064853304774,-0.058124415822921716,-0.04687683444734514,-0.001161837571177049,-0.001315482107262067,0.018090187159227167,0.014172747229587834,-0.044224838780347664,1014,19,-0.07401651013326216
3327,SX5E Index,0.002436023523626929,0.015657994722666047,-0.005874401285419495,0.001237250923182387,-0.00029489779468505617,-2.8543111994849824e-05,-0.0005742067143259533,-0.010908880027630019,-0.028928282567909136,-0.004494597840496439,893,"506,554",0.007923097275890356
3328,CVIX Index,-0.014947961435872958,0.006006024060211779,-0.005002511682971722,0.02574399598978827,-0.004899568841158608,-0.028900865487755834,0.022000887397759072,0.03594364586051624,0.00570886422032002,0.009442940800282518,"659,368",639,0.0009394082419356131
3329,SRVIX Index,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576,32,0.0
3330,CVIX Index,0.010695289116747553,0.006626929487609345,-0.017322218604356898,-0.012170535620255496,-0.019231361927887436,0.0041522551007673325,-0.020935865853588975,0.004222384879848384,-0.005633817718255996,-0.0028288562004779028,571,497,0.012667305200765755
3331,V2X Index,-0.021960892504992557,0.03365619005318443,0.08846293104537173,-0.05026379937339476,-0.05211820019364044,-0.06031800032906087,0.09675030039863808,0.016705540425071774,-0.006463139521989181,-0.0780938916711782,1114,51,0.0033479231988247093
3332,V2X Index,0.14414141255814217,-0.018364988281088568,-0.08655804266686884,0.05570786817280693,0.049451307203794315,-0.048332364318428134,-0.03938779690838423,-0.007560958501453552,0.006694759704274578,-0.032670538191086784,112,505,-0.0071358241394428035
3333,V2X Index,-0.0057764299641331895,0.14320296118734133,0.0032319645960430243,0.10169160048697679,0.2980565093341543,-0.2491328601342495,0.012707787869223441,-0.13281869271285895,-0.0798127873595984,0.2968772214542028,351,102,-0.017143655870318852
3334,SRVIX Index,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816,629,0.0
3335,VIX Index,0.020556490882579492,-0.00946439016227174,0.06800341294445333,-0.10244287766175253,0.0,-0.052122481831410994,-0.07759168374863856,-0.030491554466160142,-0.05265622294743855,-0.05764562456822242,1683,234,0.07932799650553113
3336,SX5E Index,-0.008622802468606139,-0.008098696401587446,-0.001617092123170849,-0.012040447809454236,0.0014501331829723796,0.012839041817185759,-0.006907105317532469,-0.010228437977140459,-0.026414468301668492,-0.019981131844913236,36,488,-0.019941553091593178
3337,SX5E Index,4.5465668748079224e-05,0.00994988070816305,2.6478773293092672e-05,-0.0006012409051407985,0.0,0.0,0.002085578246543207,-0.008976601758909908,-0.0008860871560667505,0.0,1216,105,0.012758865586350865
3338,EURUSD Curncy,0.004208147344568036,-0.0022637247923880666,0.0028288562004777362,-0.003638572843908394,-0.00462794639182651,-0.005712902177741064,0.0018806988658001955,-0.0045852860162059195,-0.0048537794276306,0.00032981530641995604,1685,566,-0.0023936291400434295
3339,SPX Index,-0.010335154142642189,0.00912090492178752,-0.0012675915340860655,-0.006338445791358893,0.002057301774185838,-0.001009160705638834,0.0021166434256780775,-0.00866057181541624,-0.0014372106268174534,-0.006495537098383686,850,180,0.0004183265556516602
3340,V2X Index,-0.008679334867825794,-0.028704851573241097,-0.055840219411473324,0.01823708071614316,-0.0007369120963227616,-0.027782184086739825,-0.021299106667103107,0.0583733490120637,0.05227436954168141,0.10223314081533719,294,195,0.04467093530397914
3341,MOVE Index,-0.01038970384913629,0.0,-0.023779191766113428,0.08332813157333341,-0.026169717733385056,-0.030771658666753687,0.0,-0.006531701863215389,0.048602915783902745,0.0012476607981550814,1293,302,0.03912479449223216
3342,V2X Index,-0.019618038096966384,0.0473482839085575,0.02682364087286926,-0.025924902433309693,-0.022677454142909337,0.0199561795226173,-0.05554799464332527,-0.025589982309083492,-0.008093458545308074,-0.022861542324503326,57,522,0.00014682986748359994
3343,EURUSD Curncy,0.0001508409385166387,0.003087235613442707,0.0007515406937228519,-0.0012779554454920294,0.0033792695395170047,0.001198771403017107,0.00022460974152016533,0.01168472342496657,0.0006657051172286876,-0.0006657051172286876,1185,484,-0.0016291472797606565
3344,SRVIX Index,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"506,203",12,0.0
3345,SRVIX Index,0.0010797679548204542,0.002021427815876997,0.0038965450711980765,-0.003358187050120698,0.0,0.004430429479616471,0.0008034280025110974,0.0020057504885730992,-0.003345155992859894,-0.0072639544582253635,241,51,0.0009446056973878569
3346,EURUSD Curncy,0.006636898836552357,-0.0016771862518288744,-0.0031855614939739207,0.002301700732880843,-0.00044222350696355994,-0.0005309264791560908,-0.007551899424326658,-0.007968883107025176,0.004484714665238532,0.007222823321738528,1171,706,-0.005345224307977417
3347,SX5E Index,0.0014169408748667678,0.004748481428984874,0.0023788831636242236,-0.00102298231489506,0.0024191745079367166,0.0059921806897502705,-0.014477706819763014,0.002057349317677648,0.00669790191189179,-0.017764930074624985,"1766,393","362,528",-0.008016817406831578
3348,CVIX Index,-0.07852133205679834,0.05884050002293373,0.013572077545543237,-0.004914014802428923,0.025533302005164682,0.011933315835012781,-0.007142887512380014,0.016588058083898627,-0.027398974188114433,0.01913934021069741,1675,173,0.024577012335922355
3349,EURUSD Curncy,0.008674679200386615,0.020577169033185072,0.002467936787156011,-0.006970758654097076,0.004877143413516638,0.00894193737566129,-0.0007421150618884265,0.011147729042932042,0.0015405497673230406,0.0,1652,111,0.0030009171651454447
3350,EURUSDV1M Curncy,0.014388737452099454,-0.0282525129518838,0.03466050924721409,-0.0007099751806924903,-0.004270469123452303,-0.0996705998801477,0.017962216628159444,0.009245058144051077,0.022745483988970694,0.04040211627877488,465,212,-0.09114320775717255
3351,VIX Index,-0.0062129541847184555,0.028485589793841637,0.02555181144034968,0.10969891725642444,-0.08793007250670204,0.025921617251417395,0.07870333382745498,-0.0952155768999452,-0.0778771734563879,0.0,1313,710,0.02279776244427234
3352,SX5E Index,-0.009707606547710412,0.005171929927191954,0.000524515025130512,0.018103480490585966,0.0018468269425717665,-0.00036552586353799654,0.015355286175823935,-0.013997867616701853,-0.028344153920569326,-0.027550054123642198,"1661,923,584,897",394,0.030385880105425755
3353,SRVIX Index,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643,734,0.0
3354,SRVIX Index,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1263,361,0.0
3355,MOVE Index,0.04422046847936656,-0.03891541624967321,0.10892558182232204,0.003552401604368427,-0.010695289116748441,-0.0641403527070663,-0.029737162095762493,-0.014540903922511283,0.01585237952032159,-0.03738753207162038,"698,119","367,409",-0.012320484388040676
3356,CVIX Index,0.05973606702641954,0.029112568131229644,-0.0345980454079009,0.006578971098042619,0.03226086221822122,-0.03226086221822122,-0.006578971098042619,0.0021978030824794104,-0.027825946654877143,0.01122346236984928,711,98,-0.0033538320984312087
